GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Slimefun,io.github.thebusybiscuit.slimefun4.utils,InfiniteBlockGenerator,244,0,26,0,47,0,21,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils,ArmorStandUtils,58,0,6,0,17,0,6,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils,ChestMenuUtils,564,0,20,0,78,0,35,0,25,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils,RadiationUtils,69,0,0,0,15,0,6,0,6,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils,JsonUtils,13,0,2,0,3,0,2,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils,HeadTexture,754,0,0,0,113,0,6,0,6,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils,ChargeUtils,174,0,20,0,35,0,13,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils,FireworkUtils,183,0,4,0,26,0,8,0,6,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils,UnbreakingAlgorithm,66,0,6,0,9,0,8,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils,NumberUtils,159,225,30,50,39,43,27,32,8,11
Slimefun,io.github.thebusybiscuit.slimefun4.utils,ColoredMaterial,630,0,6,0,19,0,8,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils,ChatUtils,46,85,2,6,10,14,4,7,3,4
Slimefun,io.github.thebusybiscuit.slimefun4.utils,SlimefunUtils,961,0,228,0,207,0,138,0,24,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils,PatternUtils,23,0,0,0,6,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils,FileUtils,29,6,7,1,6,2,5,1,1,1
Slimefun,io.github.thebusybiscuit.slimefun4.utils,LoreBuilder,56,0,2,0,12,0,13,0,12,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils,ChestMenuUtils.new ChestMenu.AdvancedMenuClickHandler() {...},18,0,6,0,3,0,6,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.networks,NetworkManager,137,49,22,4,32,16,17,8,5,7
Slimefun,io.github.thebusybiscuit.slimefun4.core.services.profiler,SummaryOrderType,96,0,7,0,20,0,6,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services.profiler,SlimefunProfiler,647,0,48,0,145,0,51,0,27,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services.profiler,SlimefunThreadFactory,15,0,0,0,5,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services.profiler,PerformanceSummary,530,0,40,0,97,0,29,0,9,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services.profiler,ProfiledBlock,150,0,6,0,24,0,16,0,13,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services.profiler,PerformanceRating,105,0,6,0,18,0,7,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,ElectricIngotPulverizer,74,0,4,0,14,0,7,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,Refinery,20,0,0,0,6,0,4,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,FoodComposter,114,0,0,0,16,0,4,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,ElectricIngotFactory,14,0,0,0,4,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,ChargingBench,127,0,20,0,27,0,15,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,ElectricPress,483,0,2,0,49,0,7,0,6,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,FluidPump.new SimpleBlockBreakHandler() {...},26,0,2,0,6,0,3,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,FluidPump.new BlockTicker() {...},13,0,0,0,4,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,CarbonPress,156,0,0,0,12,0,4,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,Freezer,307,0,4,0,24,0,7,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,ElectricOreGrinder,14,0,0,0,4,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,ElectricGoldPan,208,0,20,0,34,0,18,0,8,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,AutoDrier,334,0,8,0,48,0,9,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,AutoAnvil,167,0,18,0,27,0,14,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,FluidPump,604,0,55,0,81,0,42,0,14,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,ElectrifiedCrucible,390,0,6,0,22,0,7,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,HeatedPressureChamber,196,0,0,0,15,0,6,0,6,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,ElectricFurnace,73,0,6,0,14,0,8,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,ElectricDustWasher,214,0,26,0,29,0,18,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,AutoBrewer,532,0,96,0,106,0,56,0,8,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,ElectricSmeltery.new BlockMenuPreset() {...},127,0,20,0,24,0,15,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,ElectricSmeltery,324,0,8,0,21,0,13,0,9,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,HeatedPressureChamber.new BlockMenuPreset() {...},107,0,14,0,18,0,12,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines,FoodFabricator,323,0,0,0,16,0,4,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils.biomes,BiomeMap,189,0,4,0,44,0,20,0,18,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils.biomes,BiomeMapParser,261,0,24,0,64,0,20,0,8,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,GEOResourceGenerationEvent,63,0,2,0,22,0,13,0,12,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,PlayerPreResearchEvent,46,0,0,0,17,0,9,0,9,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,AutoDisenchantEvent,26,0,0,0,10,0,7,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,MultiBlockInteractEvent,38,0,0,0,14,0,9,0,9,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,WaypointCreateEvent,60,0,0,0,22,0,11,0,11,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,SlimefunItemSpawnEvent,77,0,2,0,26,0,14,0,13,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,AsyncMachineOperationFinishEvent,35,0,2,0,11,0,8,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,SlimefunBlockPlaceEvent,46,0,0,0,17,0,10,0,10,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,AncientAltarCraftEvent,47,0,4,0,16,0,11,0,9,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,PlayerRightClickEvent,161,0,14,0,42,0,23,0,16,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,AndroidMineEvent,31,0,0,0,12,0,8,0,8,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,SlimefunGuideOpenEvent,53,0,0,0,20,0,10,0,10,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,SlimefunItemRegistryFinalizedEvent,12,0,0,0,4,0,4,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,RadiationDamageEvent,31,0,0,0,12,0,8,0,8,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,ClimbingPickLaunchEvent,50,0,0,0,19,0,11,0,11,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,AsyncProfileLoadEvent,43,0,0,0,14,0,7,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,ResearchUnlockEvent,42,0,2,0,14,0,9,0,8,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,TalismanActivateEvent,45,0,0,0,17,0,10,0,10,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,BlockPlacerPlaceEvent,67,0,4,0,23,0,12,0,10,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,CoolerFeedPlayerEvent,51,0,0,0,18,0,10,0,10,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,MultiBlockCraftEvent,58,0,0,0,19,0,11,0,11,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,PlayerLanguageChangeEvent,30,0,0,0,11,0,7,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,AsyncAutoEnchanterProcessEvent,47,0,0,0,17,0,9,0,9,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,ReactorExplodeEvent,30,0,0,0,11,0,6,0,6,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,SlimefunBlockBreakEvent,46,0,0,0,17,0,10,0,10,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,AndroidFarmEvent,47,0,0,0,18,0,11,0,11,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,AutoEnchantEvent,26,0,0,0,10,0,7,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.events,ExplosiveToolBreakBlocksEvent,56,0,0,0,20,0,10,0,10,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,TrashCan,174,0,2,0,12,0,6,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,ReactorAccessPort.new SimpleBlockBreakHandler() {...},31,0,2,0,7,0,3,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,ReactorAccessPort.new BlockMenuPreset() {...},159,0,14,0,25,0,15,0,8,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,ReactorAccessPort,421,0,2,0,26,0,9,0,8,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,CargoInputNode,413,0,12,0,34,0,15,0,9,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,AbstractFilterNode.new SimpleBlockBreakHandler() {...},14,0,2,0,5,0,3,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,CargoManager,40,0,0,0,6,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,AbstractCargoNode.new BlockPlaceHandler() {...},26,0,0,0,6,0,2,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,AbstractCargoNode.new BlockMenuPreset() {...},49,0,4,0,8,0,8,0,6,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,AbstractCargoNode,185,0,10,0,35,0,11,0,6,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,AdvancedCargoOutputNode,170,0,0,0,4,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,CargoConnectorNode,39,0,4,0,11,0,5,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,CargoOutputNode,147,0,2,0,11,0,8,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,AbstractFilterNode,327,0,16,0,48,0,20,0,12,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,CargoManager.new BlockTicker() {...},11,0,0,0,4,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,CargoManager.new SimpleBlockBreakHandler() {...},11,0,0,0,3,0,2,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,CargoManager.new BlockUseHandler() {...},41,0,4,0,11,0,4,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.cargo,TrashCan.new BlockTicker() {...},34,0,2,0,6,0,4,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.guide,GuideEntry,19,0,0,0,8,0,4,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.guide,SlimefunGuideMode,15,0,0,0,3,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.guide,SlimefunGuideImplementation,39,0,8,0,7,0,5,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.guide,SlimefunGuide,149,0,18,0,37,0,23,0,14,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.guide,GuideHistory,235,0,24,0,51,0,26,0,14,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.items.settings,EnumSetting,67,0,6,0,13,0,8,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.items.settings,MaterialTagSetting,50,0,6,0,14,0,8,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.items.settings,DoubleRangeSetting,58,0,10,0,9,0,10,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.items.settings,IntRangeSetting,54,0,10,0,9,0,10,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical.talismans,EnderTalisman,84,0,0,0,5,0,4,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical.talismans,Talisman,532,0,72,0,121,0,62,0,26,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical.talismans,MagicianTalisman,187,0,18,0,30,0,17,0,8,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.handlers,BowShootHandler,17,0,2,0,4,0,3,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.handlers,ItemConsumptionHandler,2,0,0,0,1,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.handlers,BlockUseHandler,20,0,4,0,4,0,4,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.handlers,ItemUseHandler,2,0,0,0,1,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.handlers,ToolUseHandler,2,0,0,0,1,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.handlers,RainbowTickHandler,137,0,18,0,38,0,17,0,8,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.handlers,ItemDropHandler,2,0,0,0,1,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.handlers,BlockDispenseHandler,20,0,4,0,4,0,4,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.handlers,BlockBreakHandler,19,0,0,0,9,0,6,0,6,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.handlers,BlockPlaceHandler,12,0,0,0,6,0,4,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.handlers,MultiBlockInteractionHandler,15,0,2,0,4,0,3,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.handlers,EntityInteractHandler,2,0,0,0,1,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.handlers,EntityKillHandler,2,0,0,0,1,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.handlers,WeaponUseHandler,2,0,0,0,1,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.player,StatusEffect,98,0,8,0,26,0,12,0,8,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.player,PlayerBackpack,320,0,36,0,67,0,36,0,18,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.player,PlayerProfile,769,0,66,0,159,0,71,0,38,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.seasonal,EasterEgg,46,0,2,0,11,0,4,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.seasonal,ChristmasPresent,60,0,2,0,14,0,5,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.geo,GEOResource,23,0,2,0,4,0,3,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.geo,ResourceManager,581,0,28,0,81,0,25,0,11,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric,EnergyRegulator,56,0,0,0,11,0,5,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric,EnergyRegulator.new SimpleBlockBreakHandler() {...},11,0,0,0,3,0,2,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric,EnergyRegulator.new BlockTicker() {...},13,0,0,0,4,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric,EnergyRegulator.new BlockPlaceHandler() {...},14,0,0,0,3,0,2,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric,AbstractEnergyProvider,104,0,2,0,23,0,8,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric,EnergyConnector,41,0,4,0,13,0,7,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric,Capacitor,15,0,0,0,5,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.listeners.crafting,CauldronListener,46,0,10,0,13,0,7,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.listeners.crafting,SlimefunCraftingListener,49,0,16,0,10,0,11,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.listeners.crafting,SmithingTableListener,61,0,12,0,16,0,10,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.listeners.crafting,CraftingTableListener,83,0,14,0,17,0,10,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.listeners.crafting,BrewingStandListener,79,0,16,0,18,0,11,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.listeners.crafting,GrindstoneListener,43,0,8,0,9,0,6,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.listeners.crafting,CartographyTableListener,53,0,8,0,10,0,6,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.listeners.crafting,AnvilListener,53,0,8,0,10,0,6,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.api,ErrorReport,511,0,30,0,107,0,32,0,17,0
Slimefun,io.github.thebusybiscuit.slimefun4.api,MinecraftVersion,12,277,4,32,3,55,6,24,2,10
Slimefun,io.github.thebusybiscuit.slimefun4.api,SlimefunBranch,65,0,2,0,14,0,5,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.api,SlimefunAddon,42,0,6,0,8,0,7,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation,Slimefun,1519,7,87,1,349,2,108,1,64,1
Slimefun,io.github.thebusybiscuit.slimefun4.implementation,SlimefunItems,11541,0,0,0,636,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation,StartupWarnings,152,0,0,0,38,0,4,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.geo,GEOMiner,714,0,52,0,97,0,47,0,21,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.geo,OilPump,176,0,10,0,23,0,10,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.geo,PortableGEOScanner,27,0,0,0,7,0,4,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.geo,GEOMiner.new BlockTicker() {...},13,0,0,0,4,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.geo,GEOMiner.new SimpleBlockBreakHandler() {...},27,0,2,0,7,0,3,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.geo,GEOMiner.new BlockPlaceHandler() {...},14,0,0,0,3,0,2,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.geo,OilPump.new BlockMenuPreset() {...},64,0,8,0,12,0,8,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.geo,GEOScanner,58,0,8,0,13,0,8,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.network,NetworkVisualizer,76,0,4,0,15,0,5,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.network,NetworkComponent,21,0,0,0,4,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.api.network,Network,331,0,36,0,80,0,30,0,12,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,AbstractEntityAssembler.new BlockPlaceHandler() {...},24,0,0,0,8,0,4,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,AbstractEntityAssembler.new BlockMenuPreset() {...},103,0,14,0,18,0,13,0,6,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,AbstractEntityAssembler.new BlockTicker() {...},131,0,10,0,20,0,10,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,AbstractEntityAssembler.new BlockBreakHandler() {...},31,0,2,0,7,0,3,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,IronGolemAssembler,98,0,0,0,14,0,9,0,9,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,AbstractEntityAssembler,623,0,30,0,64,0,27,0,12,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,ExpCollector.new BlockPlaceHandler() {...},13,0,0,0,3,0,2,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,ExpCollector.new BlockTicker() {...},13,0,0,0,4,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,ExpCollector.new SimpleBlockBreakHandler() {...},19,0,2,0,5,0,3,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,AnimalProduce,27,0,0,0,5,0,2,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,ProduceCollector,292,0,24,0,46,0,25,0,13,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,ProduceCollector.new BlockTicker() {...},13,0,0,0,4,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,WitherAssembler,95,0,0,0,13,0,9,0,9,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,ExpCollector,357,0,18,0,53,0,27,0,18,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,AutoBreeder.new SimpleBlockBreakHandler() {...},19,0,2,0,5,0,3,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,AutoBreeder,301,0,20,0,32,0,22,0,12,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.entities,AutoBreeder.new BlockTicker() {...},13,0,0,0,4,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.altar,AncientPedestal.new SimpleBlockBreakHandler() {...},51,0,8,0,12,0,6,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.altar,AncientAltar,40,0,0,0,7,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.altar,AltarRecipe,90,0,0,0,16,0,4,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.altar,AncientPedestal,287,0,38,0,57,0,30,0,11,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils.compatibility,VersionedItemFlag,69,0,8,0,18,0,8,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils.compatibility,VersionedPlayerHead,338,0,24,0,96,0,23,0,11,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils.compatibility,VersionedPotionType,63,0,10,0,22,0,8,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils.compatibility,VersionedEntityType,19,0,0,0,6,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils.compatibility,VersionedEnchantment,31,0,0,0,10,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils.compatibility,VersionedPotionEffectType,99,0,18,0,34,0,12,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils.compatibility,VersionedParticle,90,0,16,0,31,0,11,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils.compatibility,VersionedAttribute,13,0,0,0,4,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical,TelepositionScroll,103,0,10,0,14,0,8,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical,KnowledgeTome,115,0,8,0,26,0,9,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical,MagicEyeOfEnder,60,0,10,0,13,0,9,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical,InfusedHopper.new BlockTicker() {...},99,0,12,0,20,0,10,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical,SoulboundItem,7,0,0,0,2,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical,InfernalBonemeal,60,0,8,0,16,0,7,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical,KnowledgeFlask,65,0,8,0,13,0,7,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical,InfusedHopper,98,0,10,0,11,0,8,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical,MagicalZombiePills,103,0,10,0,27,0,12,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical,BeeWings,7,0,0,0,2,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical,InfusedMagnet,32,0,0,0,5,0,2,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils.tags,SlimefunTag,467,0,16,0,89,0,21,0,13,0
Slimefun,io.github.thebusybiscuit.slimefun4.utils.tags,TagParser,311,0,40,0,69,0,27,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.armor,FarmerShoes,7,0,0,0,2,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.armor,Parachute,7,0,0,0,2,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.armor,ElytraCap,42,0,2,0,11,0,8,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.armor,StomperBoots,169,0,26,0,24,0,17,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.armor,EnderBoots,7,0,0,0,2,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.armor,SlimefunArmorPiece,18,0,2,0,4,0,3,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.armor,HazmatArmorPiece,35,0,0,0,7,0,4,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.armor,RainbowArmorPiece,37,0,2,0,9,0,4,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.armor,LongFallBoots,23,0,0,0,6,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.misc,BasicCircuitBoard,58,0,0,0,9,0,4,0,4,0
